time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1992-06-29T13:08:32.400Z,34.0515,-116.3566667,2.986,3.91,ml,36,100,,0.23,ci,ci3031594,2016-04-02T12:04:53.341Z,"10km SE of Yucca Valley, CA",earthquake,0.52,1.1,,16,reviewed,ci,ci
1992-06-29T13:07:36.280Z,34.11,-116.415,4.091,2.64,mc,0,95.2,,0.178,ci,ci3086312,2016-02-10T00:20:31.399Z,"2km ESE of Yucca Valley, California",earthquake,,1.014,,33,reviewed,ci,ci
1992-06-29T13:07:07.260Z,34.059,-116.353,3.447,2.61,mc,0,93.2,,0.2,ci,ci3031593,2016-02-10T21:43:52.485Z,"9km SSW of Joshua Tree, California",earthquake,,0.84,,45,reviewed,ci,ci
1992-06-29T13:04:44.030Z,34.007,-117.156,2.447,3.25,ml,0,60.1,0.04601,0.187,ci,ci3031592,2016-02-10T14:31:23.962Z,"6km SSE of Redlands, California",earthquake,,0.227,,22,reviewed,ci,ci
1992-06-29T13:01:23.510Z,34.012,-117.151,4.024,3.56,ml,0,27.9,,0.229,ci,ci3031591,2016-02-10T07:29:23.666Z,"6km SSE of Redlands, California",earthquake,,0.176,,19,reviewed,ci,ci
1992-06-29T12:59:32.270Z,34.6203333,-116.6673333,4.395,2.8,mh,25,118,,0.26,ci,ci12179687,2016-02-10T11:05:06.318Z,"34km NE of Lucerne Valley, California",earthquake,0.65,22.25,,0,reviewed,ci,ci
1992-06-29T12:58:58.540Z,34.1448333,-116.4631667,1.491,2.89,mc,27,147,,0.35,ci,ci3075836,2016-04-02T18:25:02.859Z,"4km NW of Yucca Valley, CA",earthquake,0.86,1.58,,35,reviewed,ci,ci
1992-06-29T12:58:49.960Z,34.5515,-116.5448333,4.257,2.5,mh,17,160,,0.23,ci,ci12179691,2016-02-10T07:29:22.223Z,"40km WSW of Ludlow, California",earthquake,1.15,22.22,,0,reviewed,ci,ci
1992-06-29T12:56:04.060Z,34.2533333,-116.7481667,-0.793,2.88,mc,31,138,,0.24,ci,ci3032131,2016-04-02T18:25:09.307Z,"9km E of Big Bear City, CA",earthquake,0.51,1.13,,62,reviewed,ci,ci
1992-06-29T12:55:08.540Z,34.3295,-116.6443333,-1.373,2.87,mc,24,140,,0.15,ci,ci3032132,2016-04-02T08:51:21.661Z,"20km ENE of Big Bear City, CA",earthquake,0.53,0.93,,21,reviewed,ci,ci
1992-06-29T12:54:15.680Z,34.542,-116.223,4.759,3.46,ml,0,94.8,,0.275,ci,ci3031588,2016-02-10T11:05:02.234Z,"21km SSW of Ludlow, California",earthquake,,,,24,reviewed,ci,ci
1992-06-29T12:47:15.300Z,34.892,-116.855,0.438,2.67,mc,0,155.4,,0.222,ci,ci3031587,2016-02-10T18:04:28.436Z,"15km E of Barstow, California",earthquake,,4.333,,6,reviewed,ci,ci
1992-06-29T12:42:34.680Z,34.157,-116.882,-1.578,2.88,mc,0,64.2,,0.182,ci,ci3031586,2016-02-10T14:31:20.703Z,"10km SSE of Big Bear Lake, California",earthquake,,1.403,,41,reviewed,ci,ci
1992-06-29T12:42:31.010Z,34.9136667,-116.7135,-0.69,2.6,mh,40,107,,0.3,ci,ci3075832,2016-02-10T07:29:21.007Z,"28km E of Barstow, California",earthquake,0.71,1.77,,0,reviewed,ci,ci
1992-06-29T12:31:47.800Z,34.162,-116.843,5.09,2.7,mh,0,53.4,,0.168,ci,ci3031585,2016-02-10T00:20:29.608Z,"11km S of Big Bear City, California",earthquake,,3.754,,0,reviewed,ci,ci
1992-06-29T12:30:39.860Z,34.612,-116.62,4.853,2.8,mc,0,120.5,,0.221,ci,ci3031584,2016-02-10T18:04:27.220Z,"37km ENE of Lucerne Valley, California",earthquake,,,,9,reviewed,ci,ci
1992-06-29T12:25:55.240Z,34.2493333,-116.4351667,6.602,2.5,mh,12,124,,0.29,ci,ci3031583,2016-04-02T18:22:39.458Z,"15km N of Yucca Valley, CA",earthquake,1.01,3.96,,0,reviewed,ci,ci
1992-06-29T12:16:53.990Z,34.299,-116.845,0.343,3.29,ml,0,89.2,,0.187,ci,ci3031581,2016-02-09T20:37:31.694Z,"4km N of Big Bear City, California",earthquake,,0.482,,19,reviewed,ci,ci
1992-06-29T12:14:31.990Z,34.3391667,-116.4581667,5.657,3.36,ml,62,72,,0.41,ci,ci3031580,2016-04-02T08:48:28.237Z,"25km N of Yucca Valley, CA",earthquake,0.79,1.75,,21,reviewed,ci,ci
1992-06-29T12:10:20.100Z,35.1383333,-116.8398333,0.424,3.07,ml,32,180,,0.31,ci,ci3031577,2016-04-02T08:48:26.640Z,"20km SW of Fort Irwin, CA",earthquake,1.62,2.1,,6,reviewed,ci,ci
1992-06-29T12:07:47.160Z,34.6006667,-116.6511667,2.144,3.14,ml,34,144,,0.24,ci,ci3031576,2016-04-02T18:22:38.049Z,"34km ENE of Lucerne Valley, CA",earthquake,0.69,3,,10,reviewed,ci,ci
1992-06-29T12:06:22.300Z,34.5283333,-116.5708333,5.28,2.85,mc,25,175,,0.26,ci,ci3031575,2016-02-10T14:31:19.414Z,"38km ENE of Lucerne Valley, California",earthquake,1.03,2.59,,17,reviewed,ci,ci
1992-06-29T12:01:29.430Z,34.362,-116.4603333,5.186,2.5,mh,6,203,0.4258,0.11,ci,ci12179667,2016-02-10T11:04:56.942Z,"28km N of Yucca Valley, California",earthquake,0.9,2.9,,0,reviewed,ci,ci
1992-06-29T12:00:37.980Z,34.5776667,-116.642,4.798,2.5,mh,5,183,0.2934,0.22,ci,ci12179663,2016-02-10T21:43:42.516Z,"33km ENE of Lucerne Valley, California",earthquake,1.79,20.79,,0,reviewed,ci,ci
1992-06-29T12:00:31.320Z,34.2945,-116.4003333,5.825,2.5,mh,8,121,0.3466,0.42,ci,ci3031570,2016-02-10T21:43:41.338Z,"20km NNW of Joshua Tree, California",earthquake,1.66,7.09,,0,reviewed,ci,ci
1992-06-29T11:56:46.130Z,34.1695,-116.81,13.77,2.5,mh,18,99,,0.13,ci,ci12179659,2016-02-10T18:04:25.624Z,"11km SSE of Big Bear City, California",earthquake,0.42,0.63,,0,reviewed,ci,ci
1992-06-29T11:54:51.460Z,34.093,-116.415,2.147,2.83,mc,0,140.7,,0.236,ci,ci3031568,2016-02-10T07:29:19.347Z,"3km SE of Yucca Valley, California",earthquake,,1.317,,34,reviewed,ci,ci
1992-06-29T11:49:17.740Z,34.09,-116.389,3.391,3.39,ml,0,99.4,,0.229,ci,ci3031566,2016-02-10T18:04:23.763Z,"5km SE of Yucca Valley, California",earthquake,,0.478,,20,reviewed,ci,ci
1992-06-29T11:46:05.790Z,34.631,-116.5468333,-1.468,2.5,mh,23,204,0.3653,0.27,ci,ci12179647,2016-02-10T21:43:40.125Z,"37km WSW of Ludlow, California",earthquake,0.82,1.85,,0,reviewed,ci,ci
1992-06-29T11:44:56.820Z,34.601,-116.615,4.816,4.47,ml,0,88.5,,0.27,ci,ci3101638,2016-02-10T11:04:55.270Z,"37km ENE of Lucerne Valley, California",earthquake,,,,14,reviewed,ci,ci
1992-06-29T11:44:47.500Z,34.196,-116.791,-0.627,2.5,mh,0,58.5,,0.244,ci,ci3031565,2016-04-02T05:38:10.734Z,"9km SE of Big Bear City, CA",earthquake,,0.548,,0,reviewed,ci,ci
1992-06-29T11:35:20.450Z,34.183,-116.417,-0.768,3.69,ml,0,62.9,,0.194,ci,ci3031563,2016-02-10T03:57:28.207Z,"8km N of Yucca Valley, California",earthquake,,0.828,,21,reviewed,ci,ci
1992-06-29T11:28:00.480Z,34.3875,-116.4793333,4.894,2.94,mc,19,165,0.2906,0.28,ci,ci3031561,2016-04-02T07:13:04.553Z,"31km N of Yucca Valley, CA",earthquake,0.88,2.1,,63,reviewed,ci,ci
1992-06-29T11:13:18.780Z,34.2415,-116.7311667,7.023,4,ml,111,61,,0.36,ci,ci3031559,2016-04-02T02:24:45.079Z,"11km ESE of Big Bear City, CA",earthquake,0.47,0.74,,16,reviewed,ci,ci
1992-06-29T11:12:31.520Z,34.0608333,-116.3663333,5.29,2.5,mh,11,116,,0.47,ci,ci12179635,2016-02-10T00:20:28.183Z,"8km SE of Yucca Valley, California",earthquake,0.94,39.98,,0,reviewed,ci,ci
1992-06-29T11:07:06.570Z,34.4985,-116.531,-0.279,4.17,ml,69,138,,0.39,ci,ci3101481,2016-04-02T05:39:03.918Z,"39km NE of Big Bear City, CA",earthquake,0.76,2.1,,17,reviewed,ci,ci
1992-06-29T11:06:54.930Z,34.2673333,-116.4605,-1.213,3,mh,58,67,,0.23,ci,ci3031556,2016-04-02T12:04:48.595Z,"17km N of Yucca Valley, CA",earthquake,0.55,1.2,,0,reviewed,ci,ci
1992-06-29T11:05:55.000Z,34.3665,-116.4626667,5.057,2.82,mc,29,73,,0.26,ci,ci3031554,2016-02-10T14:31:14.855Z,"28km N of Yucca Valley, California",earthquake,0.58,31.61,,48,reviewed,ci,ci
1992-06-29T10:59:46.970Z,36.0861667,-117.8523333,2.01,2.67,mc,18,202,,0.28,ci,ci3031553,2016-02-10T21:43:37.649Z,"10km ENE of Coso Junction, California",earthquake,1.46,0.75,,26,reviewed,ci,ci
1992-06-29T10:58:10.030Z,40.9455,-121.6546667,12.006,2.71,md,20,213,0.1757,0.12,nc,nc300807,2016-12-19T13:41:30.165Z,"Northern California",earthquake,0.75,1.39,0.05,23,reviewed,nc,nc
1992-06-29T10:48:08.190Z,34.2293333,-116.7643333,0.733,3.46,ml,73,59,,0.24,ci,ci3031550,2016-04-02T08:48:25.229Z,"8km ESE of Big Bear City, CA",earthquake,0.4,0.95,,21,reviewed,ci,ci
1992-06-29T10:47:17.450Z,34.1018333,-116.4288333,3.242,2.72,mc,23,125,,0.29,ci,ci3031549,2016-04-02T08:48:23.604Z,"1km SSE of Yucca Valley, CA",earthquake,0.79,1.29,,33,reviewed,ci,ci
1992-06-29T10:43:13.800Z,34.231,-116.8721667,0.207,2.8,mh,27,77,0.1225,0.23,ci,ci12179607,2016-02-10T00:20:25.241Z,"4km ESE of Big Bear Lake, California",earthquake,0.41,0.76,,0,reviewed,ci,ci
1992-06-29T10:42:40.690Z,34.468,-116.5086667,-1.233,3.1,ml,48,98,,0.28,ci,ci3031548,2016-04-01T23:08:46.498Z,"38km NE of Big Bear City, CA",earthquake,0.61,1.84,,21,reviewed,ci,ci
1992-06-29T10:40:49.540Z,36.6935,-116.1485,5.07,4,mh,12,272,,0.33,ci,ci12179611,2016-04-02T00:47:59.281Z,"55km NNW of Pahrump, NV",earthquake,4.39,31.61,,0,reviewed,ci,ci
1992-06-29T10:36:59.710Z,34.111,-116.411,0.611,3.86,mc,0,58.9,,0.247,ci,ci3031543,2016-02-10T07:29:13.602Z,"2km E of Yucca Valley, California",earthquake,,0.865,,99,reviewed,ci,ci
1992-06-29T10:35:02.200Z,34.0881667,-116.4658333,4.215,2.7,mh,12,198,,0.31,ci,ci12179603,2016-02-10T21:43:36.381Z,"4km SW of Yucca Valley, California",earthquake,2.1,4.38,,0,reviewed,ci,ci
1992-06-29T10:34:58.960Z,34.114,-116.427,2.608,2.5,mh,0,283.5,,0.149,ci,ci3031541,2016-04-02T02:24:43.357Z,"0km E of Yucca Valley, CA",earthquake,,3.026,,0,reviewed,ci,ci
1992-06-29T10:31:02.470Z,36.686,-116.238,5,4.3,mb,,,,1,us,usp00059w3,2014-11-07T00:50:55.628Z,"Nevada",earthquake,,,,6,reviewed,us,us
1992-06-29T10:26:59.370Z,35.0025,-116.9666667,-0.746,3.58,ml,62,76,,0.42,ci,ci3031539,2016-04-02T15:13:59.120Z,"13km NNE of Barstow, CA",earthquake,0.73,2.38,,20,reviewed,ci,ci
1992-06-29T10:22:49.590Z,34.08,-116.389,0.253,3.84,ml,0,114.5,,0.235,ci,ci3031538,2016-02-10T11:04:48.084Z,"6km SE of Yucca Valley, California",earthquake,,0.578,,17,reviewed,ci,ci
1992-06-29T10:19:28.800Z,34.5418333,-116.5501667,4.697,2.5,mh,9,179,0.3289,0.22,ci,ci12179591,2016-02-10T18:04:16.014Z,"40km ENE of Lucerne Valley, California",earthquake,1.58,20.8,,0,reviewed,ci,ci
1992-06-29T10:18:14.440Z,34.2188333,-116.7456667,7.387,2.5,mh,36,74,,0.18,ci,ci3032058,2016-04-02T18:24:46.736Z,"10km ESE of Big Bear City, CA",earthquake,0.46,1.38,,0,reviewed,ci,ci
1992-06-29T10:14:24.560Z,34.373,-116.451,4.33,2.5,mh,0,75.5,,0.152,ci,ci3032039,2016-04-02T05:40:28.514Z,"29km N of Yucca Valley, CA",earthquake,,4.221,,0,reviewed,ci,ci
1992-06-29T10:14:23.180Z,36.698,-116.289,9.07,5.4,ms,21,277,,1.67,ci,ci3031537,2018-01-11T20:01:40.807Z,"48km ESE of Beatty, NV",earthquake,99,31.61,,0,reviewed,ci,ci
1992-06-29T10:09:02.560Z,34.592,-116.647,4.834,3.38,ml,0,143.4,,0.271,ci,ci3031536,2016-02-10T21:43:33.931Z,"34km ENE of Lucerne Valley, California",earthquake,,,,19,reviewed,ci,ci
1992-06-29T10:05:50.070Z,34.2506667,-116.7591667,5.08,2.5,mh,24,76,,0.48,ci,ci3031534,2016-04-02T04:00:34.089Z,"8km E of Big Bear City, CA",earthquake,0.79,31.61,,0,reviewed,ci,ci
1992-06-29T10:02:38.240Z,34.983,-116.935,-0.405,4.22,ml,0,63.2,,0.276,ci,ci3031965,2016-02-10T11:04:45.559Z,"12km NE of Barstow, California",earthquake,,0.741,,21,reviewed,ci,ci
1992-06-29T10:00:35.670Z,34.2068333,-116.7928333,4.377,2.5,mh,10,99,0.1437,0.11,ci,ci12179575,2016-02-10T21:43:32.524Z,"8km SE of Big Bear City, California",earthquake,0.58,11.43,,0,reviewed,ci,ci
1992-06-29T10:00:03.720Z,34.1965,-116.819,-1.613,3.08,ml,44,85,,0.27,ci,ci3031532,2016-04-02T05:34:09.145Z,"8km SSE of Big Bear City, CA",earthquake,0.5,1.12,,22,reviewed,ci,ci
1992-06-29T09:59:42.590Z,34.0111667,-116.3651667,5.214,2.5,mh,11,111,0.1803,0.47,ci,ci12179571,2016-02-10T21:43:31.338Z,"13km SSE of Yucca Valley, California",earthquake,1.44,29.85,,0,reviewed,ci,ci
1992-06-29T09:58:14.680Z,34.225,-116.877,1.239,2.5,mh,0,181.3,,0.189,ci,ci3031530,2016-04-01T23:03:57.888Z,"4km ESE of Big Bear Lake, CA",earthquake,,0.722,,0,reviewed,ci,ci
1992-06-29T09:53:40.760Z,34.598,-116.636,4.797,3,ml,0,87.3,,0.23,ci,ci3031527,2016-02-09T20:37:27.900Z,"35km ENE of Lucerne Valley, California",earthquake,,,,17,reviewed,ci,ci
1992-06-29T09:52:19.080Z,34.0921667,-116.7346667,8.581,2.6,mc,24,74,,0.27,ci,ci3031526,2016-04-02T05:34:07.833Z,"15km WNW of Morongo Valley, CA",earthquake,0.61,1.35,,23,reviewed,ci,ci
1992-06-29T09:49:57.340Z,34.0645,-116.377,2.141,2.5,mh,10,180,0.127,0.13,ci,ci12179535,2016-02-09T20:37:26.660Z,"8km SE of Yucca Valley, California",earthquake,0.68,0.81,,0,reviewed,ci,ci
1992-06-29T09:49:53.520Z,34.0901667,-116.4206667,3.138,2.5,mh,26,133,,0.25,ci,ci3031524,2016-04-01T19:49:26.377Z,"3km SSE of Yucca Valley, CA",earthquake,0.61,1.16,,0,reviewed,ci,ci
1992-06-29T09:48:16.530Z,35.0163333,-116.7368333,3.419,2.73,mc,11,158,0.2524,0.45,ci,ci3031523,2016-04-02T18:17:58.087Z,"28km S of Fort Irwin, CA",earthquake,2.06,6.02,,10,reviewed,ci,ci
1992-06-29T09:46:33.090Z,34.3891667,-116.4818333,2.72,2.5,mh,22,135,,0.18,ci,ci3031522,2016-04-02T18:17:56.886Z,"31km N of Yucca Valley, CA",earthquake,0.58,2.47,,0,reviewed,ci,ci
1992-06-29T09:46:29.650Z,34.0875,-116.3765,-0.056,2.5,mh,11,147,,0.14,ci,ci12179523,2016-02-10T07:29:06.434Z,"6km ESE of Yucca Valley, California",earthquake,0.66,1.41,,0,reviewed,ci,ci
1992-06-29T09:43:53.340Z,34.03,-116.372,0.643,2.84,mc,0,192.6,,0.19,ci,ci3031521,2016-02-10T07:29:05.228Z,"11km SSE of Yucca Valley, California",earthquake,,1.302,,12,reviewed,ci,ci
1992-06-29T09:42:14.300Z,34.57,-116.579,5,3.08,mc,0,87.7,,0.14,ci,ci3031520,2016-02-10T07:29:04.016Z,"38km ENE of Lucerne Valley, California",earthquake,,,,7,reviewed,ci,ci
1992-06-29T09:37:47.550Z,34.6158333,-116.6598333,-1.324,2.88,mc,30,89,,0.22,ci,ci3031517,2016-02-09T20:37:24.324Z,"34km NE of Lucerne Valley, California",earthquake,0.65,1.64,,25,reviewed,ci,ci
1992-06-29T09:31:37.100Z,34.027,-116.362,-0.107,2.73,mc,0,114.9,,0.269,ci,ci3031511,2016-02-10T03:57:14.879Z,"12km SSE of Yucca Valley, California",earthquake,,1.253,,24,reviewed,ci,ci
1992-06-29T09:29:19.160Z,34.969,-116.936,3.524,3.07,ml,0,153.8,,0.156,ci,ci3031510,2016-02-10T18:04:08.602Z,"11km NE of Barstow, California",earthquake,,0.558,,14,reviewed,ci,ci
1992-06-29T09:27:04.400Z,34.193,-116.821,0.213,2.78,mc,0,167.5,,0.129,ci,ci3031508,2016-02-10T11:04:39.193Z,"8km SSE of Big Bear City, California",earthquake,,0.992,,36,reviewed,ci,ci
1992-06-29T09:20:20.630Z,34.373,-116.4588333,2.82,3.16,ml,37,75,,0.17,ci,ci3031504,2016-04-02T15:09:33.949Z,"29km N of Yucca Valley, CA",earthquake,0.57,3.23,,21,reviewed,ci,ci
1992-06-29T09:19:14.010Z,34.575,-116.607,5.132,2.5,mh,0,112.8,,0.161,ci,ci3031503,2016-04-02T05:34:06.431Z,"36km ENE of Lucerne Valley, CA",earthquake,,,,0,reviewed,ci,ci
1992-06-29T09:11:01.610Z,34.0213333,-116.3493333,-0.356,3.3,mh,24,92,,0.51,ci,ci12179491,2016-02-10T03:57:13.483Z,"13km SE of Yucca Valley, California",earthquake,0.96,2.89,,0,reviewed,ci,ci
1992-06-29T09:10:56.510Z,34.115,-116.378,3.231,3.2,ml,0,135.4,,0.159,ci,ci3031889,2016-02-09T20:37:21.819Z,"5km E of Yucca Valley, California",earthquake,,0.509,,17,reviewed,ci,ci
1992-06-29T09:09:55.640Z,34.582,-116.522,4.638,3.43,ml,0,144.5,,0.222,ci,ci3031502,2016-02-10T07:29:00.377Z,"36km WSW of Ludlow, California",earthquake,,,,21,reviewed,ci,ci
1992-06-29T09:04:36.950Z,34.962,-116.93,2.553,2.82,mc,0,166.3,,0.239,ci,ci3031500,2016-02-10T14:31:08.095Z,"11km NE of Barstow, California",earthquake,,1.203,,46,reviewed,ci,ci
1992-06-29T09:02:13.600Z,34.6091667,-116.6696667,-0.746,2.88,mc,59,93,,0.19,ci,ci3097848,2016-02-10T14:31:06.822Z,"33km NE of Lucerne Valley, California",earthquake,0.42,1.23,,71,reviewed,ci,ci
1992-06-29T08:59:17.500Z,34.192,-116.813,3.904,2.71,mc,0,120.6,,0.141,ci,ci3097818,2016-02-10T18:04:05.895Z,"8km SSE of Big Bear City, California",earthquake,,31.953,,73,reviewed,ci,ci
1992-06-29T08:50:38.580Z,35.914,-117.727,6.244,2.54,mc,0,76.3,,0.135,ci,ci3097815,2016-02-10T00:20:11.386Z,"16km E of Little Lake, California",earthquake,,1.504,,24,reviewed,ci,ci
1992-06-29T08:49:37.960Z,34.168,-116.879,-1.751,2.76,mc,0,98.5,,0.274,ci,ci3097813,2016-02-09T20:37:19.568Z,"9km SSE of Big Bear Lake, California",earthquake,,0.838,,67,reviewed,ci,ci
1992-06-29T08:47:11.070Z,34.1378333,-116.4458333,-0.955,2.5,mh,45,99,,0.39,ci,ci3031495,2016-04-02T12:00:40.168Z,"3km NNW of Yucca Valley, CA",earthquake,0.63,1.37,,0,reviewed,ci,ci
1992-06-29T08:47:09.150Z,34.038,-116.3631667,2.293,2.5,mh,18,124,0.1017,0.43,ci,ci12179479,2016-02-09T20:37:18.335Z,"11km SE of Yucca Valley, California",earthquake,1.08,1.91,,0,reviewed,ci,ci
1992-06-29T08:42:42.960Z,34.026,-116.482,3.627,2.67,mc,0,160.7,0.1213,0.281,ci,ci3098530,2016-02-10T00:20:10.102Z,"7km NNE of Desert Hot Springs, California",earthquake,,1.489,,12,reviewed,ci,ci
1992-06-29T08:42:37.230Z,34.3786667,-116.4851667,5.681,2.5,mh,5,317,0.4485,0.18,ci,ci12179471,2016-02-10T14:31:02.046Z,"30km N of Yucca Valley, California",earthquake,2.43,19.46,,0,reviewed,ci,ci
1992-06-29T08:40:34.620Z,34.1943333,-116.8223333,1.593,2.8,mc,17,125,,0.16,ci,ci3074183,2016-04-01T19:54:52.954Z,"8km SSE of Big Bear City, CA",earthquake,0.51,1,,22,reviewed,ci,ci
1992-06-29T08:29:05.220Z,34.184,-116.416,-0.115,2.5,mc,0,153.4,,0.244,ci,ci3097690,2016-02-10T11:04:36.713Z,"8km N of Yucca Valley, California",earthquake,,1.66,,38,reviewed,ci,ci
1992-06-29T08:27:28.730Z,34.6325,-116.6401667,-0.032,2.89,mc,22,153,,0.16,ci,ci3097693,2016-02-10T11:04:35.396Z,"37km NE of Lucerne Valley, California",earthquake,0.72,1.39,,29,reviewed,ci,ci
1992-06-29T08:27:24.560Z,35.012,-117.183,7.27,2.95,mc,0,67.8,,0.221,ci,ci3097689,2016-02-10T11:04:33.640Z,"19km NW of Barstow, California",earthquake,,1.43,,79,reviewed,ci,ci
1992-06-29T08:23:58.510Z,34.249,-116.888,1.313,2.57,mc,0,74.1,,0.125,ci,ci3085413,2016-02-10T07:28:57.303Z,"2km ENE of Big Bear Lake, California",earthquake,,0.599,,24,reviewed,ci,ci
1992-06-29T08:23:07.380Z,34.1636667,-116.857,2.53,2.85,ml,34,87,,0.2,ci,ci3031487,2016-04-02T12:00:38.690Z,"10km SSE of Big Bear Lake, CA",earthquake,0.37,0.66,,21,reviewed,ci,ci
1992-06-29T08:22:39.230Z,34.079,-116.3875,2.547,2.5,mh,16,157,,0.23,ci,ci3085415,2016-04-02T02:26:27.282Z,"6km SE of Yucca Valley, CA",earthquake,0.72,1.14,,0,reviewed,ci,ci
1992-06-29T08:16:11.710Z,34.1175,-116.8781667,-1.37,2.5,mh,9,83,,0.11,ci,ci3086289,2016-04-02T12:06:13.585Z,"14km SSE of Big Bear Lake, CA",earthquake,0.62,1.83,,0,reviewed,ci,ci
1992-06-29T08:15:40.550Z,33.8085,-118.5913333,5.848,3.18,ml,14,113,,0.4,ci,ci3086288,2016-04-02T12:06:12.286Z,"19km W of Palos Verdes Estates, CA",earthquake,1.15,29.75,,9,reviewed,ci,ci
1992-06-29T08:15:13.120Z,34.5111667,-116.5346667,-0.488,3.38,ml,38,24.8,,0.28,ci,ci3031486,2016-04-01T19:49:21.211Z,"40km NE of Big Bear City, CA",earthquake,0.58,1.96,,18,reviewed,ci,ci
1992-06-29T08:13:16.800Z,34.6385,-116.6691667,-0.936,2.5,mh,37,24.9,,0.22,ci,ci3097686,2016-02-10T07:28:55.998Z,"35km NE of Lucerne Valley, California",earthquake,0.5,1.55,,0,reviewed,ci,ci
1992-06-29T08:11:56.470Z,34.032,-116.359,1.258,3.06,mc,0,89.9,,0.219,ci,ci3097685,2016-02-10T00:20:05.638Z,"11km SE of Yucca Valley, California",earthquake,,0.359,,55,reviewed,ci,ci
1992-06-29T08:07:55.570Z,34.5565,-116.5615,1.937,2.6,mh,16,195,,0.24,ci,ci12179427,2016-02-09T20:37:11.447Z,"39km ENE of Lucerne Valley, California",earthquake,0.64,2.49,,0,reviewed,ci,ci
1992-06-29T08:07:43.130Z,34.1555,-116.4715,1.476,2.79,ml,14,143,0.227,0.22,ci,ci3031483,2016-04-02T05:34:05.228Z,"6km NW of Yucca Valley, CA",earthquake,0.68,1.25,,14,reviewed,ci,ci
1992-06-29T08:04:28.120Z,34.0966667,-116.3846667,1.761,3.45,ml,44,84,,0.27,ci,ci3031482,2016-04-02T15:09:32.525Z,"5km ESE of Yucca Valley, CA",earthquake,0.56,1.33,,20,reviewed,ci,ci
1992-06-29T07:59:23.830Z,34.0246667,-116.3583333,1.148,2.58,mc,26,118,,0.2,ci,ci3097684,2016-04-02T02:25:22.099Z,"12km SE of Yucca Valley, CA",earthquake,0.74,0.79,,34,reviewed,ci,ci
1992-06-29T07:58:30.980Z,37.638,-118.9783333,4.772,3.42,md,38,72,0.01171,0.07,nc,nc300733,2016-12-19T13:38:47.620Z,"Long Valley area, California",earthquake,0.22,0.31,0.11,68,reviewed,nc,nc
1992-06-29T07:57:03.130Z,34.1475,-116.8713333,2.619,2.5,mh,9,146,,0.07,ci,ci12179419,2016-02-10T14:30:55.177Z,"11km SSE of Big Bear Lake, California",earthquake,0.49,0.43,,0,reviewed,ci,ci
1992-06-29T07:56:43.330Z,34.189,-116.792,-0.996,2.62,mc,0,68.2,,0.194,ci,ci3097675,2016-02-10T18:03:58.357Z,"9km SSE of Big Bear City, California",earthquake,,0.654,,38,reviewed,ci,ci
1992-06-29T07:54:44.920Z,34.022,-116.349,1.168,2.66,mc,0,88.4,,0.247,ci,ci3097674,2016-02-10T14:30:53.924Z,"13km SE of Yucca Valley, California",earthquake,,0.368,,45,reviewed,ci,ci
1992-06-29T07:52:14.920Z,34.6173333,-116.678,-0.957,3.71,ml,70,85,,0.35,ci,ci3031772,2016-04-02T18:23:41.478Z,"33km NE of Lucerne Valley, CA",earthquake,0.66,1.65,,20,reviewed,ci,ci
1992-06-29T07:50:58.750Z,34.5171667,-116.5478333,-1.056,3.82,ml,67,84,,0.29,ci,ci3031771,2016-04-01T23:09:45.585Z,"39km ENE of Lucerne Valley, CA",earthquake,0.5,1.11,,23,reviewed,ci,ci
1992-06-29T07:50:22.520Z,34.069,-116.396,2.625,2.7,mc,0,169.6,,0.228,ci,ci3031610,2016-02-10T00:20:01.601Z,"6km SSE of Yucca Valley, California",earthquake,,1.067,,15,reviewed,ci,ci
1992-06-29T07:49:03.590Z,34.1953333,-116.8178333,-1.083,3.09,ml,39,84,,0.25,ci,ci3031475,2016-04-01T19:49:16.472Z,"8km SSE of Big Bear City, CA",earthquake,0.46,1.02,,22,reviewed,ci,ci
1992-06-29T07:38:45.590Z,34.0601667,-116.4123333,-0.632,2.5,mh,37,82,,0.28,ci,ci3031474,2016-04-02T08:44:09.230Z,"6km SSE of Yucca Valley, CA",earthquake,0.58,1.35,,0,reviewed,ci,ci
1992-06-29T07:36:56.060Z,34.0598333,-116.4126667,-0.602,3.23,ml,40,82,,0.23,ci,ci3031473,2016-04-02T12:00:18.785Z,"6km SSE of Yucca Valley, CA",earthquake,0.45,1.03,,18,reviewed,ci,ci
1992-06-29T07:35:25.450Z,34.621,-116.61,4.785,2.72,mc,0,173.1,,0.215,ci,ci3031471,2016-02-10T07:28:52.897Z,"38km ENE of Lucerne Valley, California",earthquake,,,,30,reviewed,ci,ci
1992-06-29T07:34:21.590Z,34.0206667,-116.3746667,2.7,3.11,mc,23,164,,0.26,ci,ci3097679,2016-04-02T08:49:14.900Z,"12km SSE of Yucca Valley, CA",earthquake,0.75,1.15,,34,reviewed,ci,ci
1992-06-29T07:26:10.110Z,34.111,-116.419,1.743,2.95,mc,0,72.8,,0.201,ci,ci3097523,2016-02-10T07:28:50.115Z,"1km ESE of Yucca Valley, California",earthquake,,0.715,,40,reviewed,ci,ci
